ID,predicted_price
PR-37,1.826612974
PR-38,2.847534275
PR-39,5.608215376
PR-40,1.626468356
PR-41,1.630832143
PR-42,1.777900129
PR-43,1.709950632
PR-44,3.688169487
PR-45,2.171984811
PR-46,1.672805152
PR-47,1.390714464
PR-48,1.038192748
PR-49,1.93990121
PR-50,2.870211001
PR-51,1.779258313
PR-52,1.662096938
PR-53,2.058157084
PR-54,1.470623178
PR-55,0.830824761
PR-56,4.396857641
PR-57,2.179503625
PR-58,1.193222656
PR-59,1.813686701
PR-60,2.080540054
PR-61,1.098654441
PR-62,1.458390266
PR-63,3.860173394
PR-64,1.771405656
PR-65,1.502505752
PR-66,2.686009606
PR-67,1.072328508
PR-68,2.048552701
PR-69,1.770471515
PR-70,3.213791755
PR-71,2.07197792
PR-72,2.345632434
PR-73,1.546723996
PR-74,3.0205262
PR-75,1.382569775
PR-76,1.316499413
PR-77,1.89112354
PR-78,1.870226056
PR-79,1.287704449
PR-80,0.895075588
PR-81,1.506732882
PR-82,2.159880548
PR-83,1.721876713
PR-84,2.39875361
PR-85,0.854911799
PR-86,0.778040424
PR-87,0.744467647
PR-88,0.842301069
PR-89,2.297755294
PR-90,3.991940824
PR-91,1.979911395
PR-92,2.039303725
PR-93,5.495833224
PR-94,1.249109852
PR-95,1.897782725
PR-96,1.545720191
PR-97,1.248460847
PR-98,2.503864549
PR-99,1.566052933
PR-100,2.046241151
PR-101,1.236281113
PR-102,1.288622656
PR-103,1.479460722
PR-104,2.012977667
PR-105,2.545182263
PR-106,2.61329635
PR-107,2.956312833
PR-108,1.737464386
PR-109,0.958976395
PR-110,1.96615447
PR-111,1.18544361
PR-112,1.297357272
PR-113,1.157866089
PR-114,1.840742299
PR-115,2.459942076
PR-116,1.576508375
PR-117,1.215561903
PR-118,2.005754409
PR-119,2.265953074
PR-120,3.125618583
PR-121,1.814433518
PR-122,3.148629051
PR-123,1.820065531
PR-124,1.461184969
PR-125,1.466409109
PR-126,1.726139227
PR-127,2.085113491
PR-128,1.490272175
PR-129,1.594359645
PR-130,3.182243373
PR-131,0.91679723
PR-132,1.452683923
PR-133,2.081076179
PR-134,2.338401684
PR-135,2.01626573
PR-136,1.150927663
PR-137,4.468855188
PR-138,3.034325771
PR-139,2.066058399
PR-140,0.931895597
PR-141,1.099516841
PR-142,1.389708802
PR-143,4.21308063
PR-144,1.312177652
PR-145,1.593329771
PR-146,1.454723464
PR-147,6.87617131
PR-148,4.344473817
PR-149,2.02045084
PR-150,2.803540506
PR-151,2.934389189
PR-152,2.602467902
PR-153,2.460332494
PR-154,1.868944871
PR-155,3.387247122
PR-156,2.938294716
PR-157,1.410352485
PR-158,2.543740931
PR-159,0.759105391
PR-160,1.64194587
PR-161,1.085739608
PR-162,2.167695037
PR-163,1.326503321
PR-164,2.027928273
PR-165,1.508155062
PR-166,1.824620488
PR-167,4.04550526
PR-168,0.877255964
PR-169,2.327230972
PR-170,3.709479838
PR-171,1.181939967
PR-172,1.343017242
PR-173,3.841087511
PR-174,2.172881841
PR-175,2.049426799
PR-176,1.371700832
PR-177,1.164511422
PR-178,2.604999014
PR-179,1.446141586
PR-180,1.535248653
PR-181,3.123148836
PR-182,1.29536061
PR-183,1.738290292
PR-184,1.07700943
PR-185,1.978977255
PR-186,3.006373691
PR-187,3.344275314
PR-188,1.80702835
PR-189,1.347756727
PR-190,2.787166457
PR-191,1.481065036
PR-192,4.210837761
PR-193,1.141961079
PR-194,2.599833365
PR-195,1.005176416
PR-196,1.02242441
PR-197,1.62890112
PR-198,1.103353685
PR-199,1.751715566
PR-200,1.310381542
PR-201,2.438355938
PR-202,1.715008122
PR-203,0.99217447
PR-204,1.189562463
PR-205,1.084286168
PR-206,1.824307508
PR-207,1.331190683
PR-208,1.711764517
PR-209,1.038314849
PR-210,1.943879788
PR-211,1.874224986
PR-212,0.990694411
PR-213,2.219987327
PR-214,2.426089319
PR-215,3.12908861
PR-216,1.720833479
PR-217,1.611030045
PR-218,0.959936845
PR-219,2.689820021
PR-220,3.333850183
PR-221,1.819142318
PR-222,3.380467979
PR-223,2.44062381
PR-224,1.387965052
PR-225,1.277102447
PR-226,2.462108812
PR-227,1.337334886
PR-228,1.369349029
PR-229,1.373271232
PR-230,1.78454882
PR-231,0.614542302
PR-232,4.225718202
PR-233,2.276833586
PR-234,3.307920655
PR-235,1.275978524
PR-236,4.268929471
PR-237,1.448989099
PR-238,1.01210325
PR-239,2.425782025
PR-240,2.864779808
PR-241,1.663792647
PR-242,0.65374218
PR-243,1.611084432
PR-244,2.24486699
PR-245,2.347565608
PR-246,1.617354541
PR-247,0.800239454
PR-248,4.54091585
PR-249,2.097583859
PR-250,5.217630518
PR-251,3.938068408
PR-252,1.15285381
PR-253,1.126221773
PR-254,2.028729903
PR-255,1.192702506
PR-256,3.45046185
PR-257,5.029436367
PR-258,2.910780908
PR-259,2.541232748
PR-260,0.922145328
PR-261,1.004316735
PR-262,3.923954787
PR-263,1.900979548
PR-264,1.163953388
PR-265,2.669020456
PR-266,1.416790921
PR-267,0.966935522
PR-268,1.794125959
PR-269,1.50061197
PR-270,2.293192073
PR-271,1.043913788
PR-272,3.747939988
PR-273,1.748022244
PR-274,1.201145445
PR-275,1.925108298
PR-276,1.897492792
PR-277,2.80653755
PR-278,2.274724413
PR-279,1.530065469
PR-280,0.943850652
PR-281,4.195613479
PR-282,1.206163205
PR-283,4.066278678
PR-284,3.93574972
PR-285,1.918492261
PR-286,1.177973939
PR-287,2.24075785
PR-288,1.377911464
PR-289,1.893027641
PR-290,4.172662944
PR-291,1.259113111
PR-292,2.040210144
PR-293,4.431893067
PR-294,2.913286895
PR-295,1.48698632
PR-296,2.282361911
PR-297,3.61106387
PR-298,0.958151243
PR-299,1.911989997
PR-300,3.517181566
PR-301,2.798920795
PR-302,1.976223443
PR-303,1.048353392
PR-304,4.417287192
PR-305,0.740147484
PR-306,2.032225273
PR-307,4.307682102
PR-308,5.499320329
PR-309,0.898603187
PR-310,2.058205199
PR-311,1.828862441
PR-312,5.49861019
PR-313,2.598181037
PR-314,5.110120887
PR-315,3.152257189
PR-316,1.64198385
PR-317,3.569502142
PR-318,1.17493599
PR-319,1.516084421
PR-320,0.967021674
PR-321,2.107818641
PR-322,2.756128023
PR-323,1.270557517
PR-324,1.078435963
PR-325,1.056262947
PR-326,1.481881491
PR-327,1.656531533
PR-328,1.588457913
PR-329,0.950949192
PR-330,2.671131313
PR-331,2.012698344
PR-332,1.260107652
PR-333,1.083193617
PR-334,1.645110751
PR-335,1.582661646
PR-336,1.635218409
PR-337,1.874556341
PR-338,1.818094612
PR-339,1.486568323
PR-340,1.382852412
PR-341,1.524773667
PR-342,1.697582814
PR-343,1.464367763
PR-344,1.791027179
PR-345,2.569876673
PR-346,3.951723694
PR-347,1.446240928
PR-348,2.9630259
PR-349,2.53410134
PR-350,2.095942094
PR-351,2.01517551
PR-352,0.821282736
PR-353,2.878597833
PR-354,1.980039881
PR-355,1.907133598
PR-356,2.270447344
PR-357,2.173361882
PR-358,1.520351325
PR-359,3.088235809
PR-360,2.312622091
PR-361,1.349962607
PR-362,1.775481768
PR-363,0.985997973
PR-364,1.048292761
PR-365,4.202498684
PR-366,0.930360162
PR-367,2.015572332
PR-368,1.632373181
PR-369,2.721895287
PR-370,0.867787351
PR-371,1.713701898
PR-372,1.45535336
PR-373,1.718182816
PR-374,2.365221722
PR-375,1.054483701
PR-376,0.991390015
PR-377,2.293142666
PR-378,2.42664952
PR-379,0.958808194
PR-380,1.756771773
PR-381,2.047863349
PR-382,1.331149995
PR-383,2.594994837
PR-384,1.768167244
PR-385,1.752586679
PR-386,2.659143038
PR-387,4.259590535
PR-388,1.075864466
PR-389,1.571742318
PR-390,1.03998283
PR-391,2.872996404
PR-392,1.815518053
PR-393,2.130090531
PR-394,2.639249575
PR-395,3.28950764
PR-396,1.087169239
PR-397,2.309713763
PR-398,2.251974515
PR-399,2.030311177
PR-400,2.443345123
PR-401,1.494336448
PR-402,2.184929314
PR-403,0.952204459
PR-404,0.940168167
PR-405,2.629188482
PR-406,1.124478851
PR-407,1.138864734
PR-408,1.393912823
PR-409,1.780134628
PR-410,5.274544081
PR-411,3.23774444
PR-412,1.398390768
PR-413,1.26912899
PR-414,1.148989788
PR-415,2.931642382
PR-416,3.525167459
PR-417,1.374773828
PR-418,2.08911789
PR-419,1.618055104
PR-420,1.740773868
PR-421,0.902820382
PR-422,1.024244441
PR-423,1.241085116
PR-424,0.758804452
PR-425,1.463009784
PR-426,3.494763492
PR-427,4.366898634
PR-428,2.597355952
PR-429,2.133298456
PR-430,1.699564058
PR-431,2.570668325
PR-432,3.182107021
PR-433,1.316131692
PR-434,4.020048985
PR-435,2.640094073
PR-436,4.353481473
PR-437,2.559509162
PR-438,2.877104698
PR-439,1.693662327
PR-440,0.751989431
PR-441,2.267788457
PR-442,1.486137708
PR-443,4.22798312
PR-444,2.491264033
PR-445,3.165078451
PR-446,3.536498581
PR-447,0.756508875
PR-448,4.180992411
PR-449,2.728628804
PR-450,0.920886816
PR-451,1.300680422
PR-452,1.959199056
PR-453,1.709797576
PR-454,1.828100525
PR-455,1.165940164
PR-456,1.51608001
PR-457,1.042109991
PR-458,1.220445662
PR-459,1.013930645
PR-460,1.083310097
PR-461,1.276149114
PR-462,3.944195952
PR-463,4.047980626
PR-464,1.715518664
PR-465,0.982619069
PR-466,3.843903278
PR-467,1.401316028
PR-468,0.912659718
PR-469,1.426036895
PR-470,1.297474024
PR-471,2.606042544
PR-472,0.79925519
PR-473,1.894198026
PR-474,1.966903429
PR-475,1.813417277
PR-476,1.631077075
PR-477,3.974085205
PR-478,1.340669663
PR-479,1.115488538
PR-480,4.350892994
PR-481,1.664564335
PR-482,1.315731699
PR-483,2.374556431
PR-484,4.051800172
PR-485,1.761488245
PR-486,0.949422512
PR-487,2.531220286
PR-488,2.208678245
PR-489,0.869569042
PR-490,1.238765394
PR-491,2.008453181
PR-492,3.822742958
PR-493,1.080923416
PR-494,2.30590157
PR-495,2.073905512
PR-496,2.59528755
PR-497,3.589695899
PR-498,1.154728495
PR-499,2.118945204
PR-500,4.201615806
PR-501,1.618315042
PR-502,1.310126787
PR-503,1.722974939
PR-504,1.692297188
PR-505,1.490293843
PR-506,0.951771803
PR-507,1.770615644
PR-508,0.739649211
PR-509,2.062516925
PR-510,2.147520128
PR-511,1.647861689
PR-512,1.517530746
PR-513,1.270811579
PR-514,1.989019327
PR-515,1.692004645
PR-516,2.934874333
PR-517,1.20734118
PR-518,0.987225587
PR-519,2.462019919
PR-520,6.599846406
PR-521,1.278958989
PR-522,1.297467969
PR-523,1.513342911
PR-524,3.87015545
PR-525,1.602907651
PR-526,3.854491482
PR-527,0.848771682
PR-528,1.463257812
PR-529,1.58012305
PR-530,1.497374956
PR-531,1.206205744
PR-532,1.309317847
PR-533,1.353916949
PR-534,3.961830051
PR-535,2.781665545
PR-536,1.14352103
PR-537,4.173670951
PR-538,1.746394488
PR-539,0.698398898
PR-540,2.469281581
PR-541,2.38665204
PR-542,2.500530741
PR-543,2.493894847
PR-544,4.447007759
PR-545,0.85802665
PR-546,3.09722858
PR-547,3.371816318
PR-548,4.109588183
PR-549,2.430053788
PR-550,1.865792943
PR-551,3.791068577
PR-552,2.521795986
PR-553,0.973802191
PR-554,1.426507082
PR-555,1.611208503
PR-556,0.956864797
PR-557,2.967519271
PR-558,1.473615847
PR-559,1.605601148
PR-560,3.283395454
PR-561,2.300482806
PR-562,0.997895533
PR-563,1.117448289
PR-564,5.893159457
PR-565,1.009464146
PR-566,1.795157692
PR-567,2.87932634
PR-568,1.304830829
PR-569,2.073170865
PR-570,1.281457562
PR-571,3.083488659
PR-572,1.789563545
PR-573,3.707964511
PR-574,1.083114014
PR-575,2.602861243
PR-576,1.262323441
PR-577,4.36291841
PR-578,2.135887085
PR-579,1.356429504
PR-580,1.462678548
PR-581,1.330055017
PR-582,1.652693661
PR-583,1.287104476
PR-584,3.414683363
PR-585,1.584208247
PR-586,1.13977815
PR-587,2.144111582
PR-588,1.74026085
PR-589,2.013732292
PR-590,1.180479345
PR-591,0.967437588
PR-592,1.693521807
PR-593,2.200969119
PR-594,0.736138478
PR-595,1.743201564
PR-596,1.609566183
PR-597,1.114048916
PR-598,3.338788137
PR-599,2.238954048
PR-600,2.772233933
PR-601,1.961817761
PR-602,1.006457534
PR-603,0.964441622
PR-604,1.007859174
PR-605,1.438645825
PR-606,2.469264235
PR-607,1.952452325
PR-608,2.909134571
PR-609,1.486934574
PR-610,0.743574141
PR-611,2.080824908
PR-612,2.830572755
PR-613,1.933584498
PR-614,3.38628335
PR-615,1.737354384
PR-616,1.237601559
PR-617,1.104740999
PR-618,2.891194079
PR-619,2.333268129
PR-620,1.525398695
PR-621,1.477464212
PR-622,4.734326101
PR-623,1.08334743
PR-624,1.449098766
PR-625,2.364307501
PR-626,2.387295316
PR-627,1.722098204
PR-628,1.364107005
PR-629,2.387705801
PR-630,0.7086123
PR-631,1.471209162
PR-632,1.097770042
PR-633,2.240157703
PR-634,1.546441195
PR-635,1.801452367
PR-636,1.815644207
PR-637,2.985449582
PR-638,2.949099137
PR-639,3.100527271
PR-640,1.324053973
PR-641,3.038671985
PR-642,0.961267051
PR-643,2.4797454
PR-644,1.048397512
PR-645,2.353901678
PR-646,1.354337187
PR-647,1.14160395
PR-648,1.554614552
PR-649,1.478819368
PR-650,3.62740236
PR-651,1.934450491
PR-652,2.588488458
PR-653,1.910426616
PR-654,1.672727162
PR-655,0.959176453
PR-656,3.406041593
PR-657,1.639887673
PR-658,2.214739945
PR-659,0.679625252
PR-660,1.432751425
PR-661,1.918059127
PR-662,1.630813907
PR-663,1.890951488
PR-664,1.279396312
PR-665,0.924413059
PR-666,4.32577245
PR-667,0.836879818
PR-668,1.184539028
PR-669,1.67554068
PR-670,1.008811076
PR-671,1.331558571
PR-672,1.004643054
PR-673,2.602625626
PR-674,0.71589917
PR-675,4.376261723
PR-676,3.004398997
PR-677,2.045346792
PR-678,3.678574401
PR-679,1.40830834
PR-680,0.978629824
PR-681,3.229265343
PR-682,3.929477916
PR-683,1.630741124
PR-684,1.679414921
PR-685,2.905120122
PR-686,1.436303924
PR-687,1.757024838
PR-688,3.18638364
PR-689,5.734745659
PR-690,0.900520985
PR-691,3.02597112
PR-692,2.674503808
PR-693,0.78964048
PR-694,1.429418438
PR-695,1.813796981
PR-696,2.352490873
PR-697,0.957228954
PR-698,1.459985579
PR-699,1.212733598
PR-700,1.887555266
PR-701,1.449232362
PR-702,2.56180598
PR-703,1.299144249
PR-704,1.412239308
PR-705,1.267998515
PR-706,1.553775076
PR-707,1.696703894
PR-708,1.738007318
PR-709,2.859730803
PR-710,2.080658623
PR-711,1.480294885
PR-712,1.362531954
PR-713,1.090540639
PR-714,2.960041178
PR-715,2.692868886
PR-716,2.02626363
PR-717,0.940557863
PR-718,1.287029233
PR-719,4.189697802
PR-720,2.5529741
PR-721,1.233298527
PR-722,2.574828207
PR-723,1.04899095
PR-724,2.223471983
PR-725,0.821550699
PR-726,1.509134514
PR-727,1.190749534
PR-728,0.801471379
PR-729,1.509111463
PR-730,1.990047752
PR-731,2.572305716
PR-732,2.6605129
PR-733,2.004160904
PR-734,2.114423857
PR-735,2.348637615
PR-736,2.888390317
PR-737,3.212075698
PR-738,1.240015378
PR-739,1.155352188
PR-740,1.297503467
PR-741,4.341504794
PR-742,1.222579795
PR-743,4.523536422
PR-744,1.544341936
PR-745,2.045759529
PR-746,2.063626935
PR-747,1.100638154
PR-748,3.766604763
PR-749,2.121247834
PR-750,1.295809916
PR-751,1.80972983
PR-752,1.983437933
PR-753,1.631375724
PR-754,2.298174317
PR-755,0.830011125
PR-756,1.869509323
PR-757,2.42628319
PR-758,3.932867851
PR-759,5.518581078
PR-760,2.778978546
PR-761,2.664520683
PR-762,1.369057062
PR-763,1.322971721
PR-764,1.700644771
PR-765,1.03723672
PR-766,1.144216711
PR-767,3.990337614
PR-768,2.218904982
PR-769,2.170847046
PR-770,1.246449884
PR-771,1.863021456
PR-772,1.966003237
PR-773,3.038689113
PR-774,2.508083346
PR-775,6.578972376
PR-776,1.150944338
PR-777,3.96037396
PR-778,1.446141119
PR-779,1.29911338
PR-780,1.411591437
PR-781,1.324212165
PR-782,1.244565612
PR-783,1.393732003
PR-784,1.616103702
PR-785,1.536384313
PR-786,2.201172841
PR-787,1.598965267
PR-788,1.382335624
PR-789,2.705939251
PR-790,1.801965642
PR-791,0.993523312
PR-792,1.792603778
PR-793,1.159926904
PR-794,1.604625433
PR-795,0.967464503
PR-796,1.769782089
PR-797,2.145588578
PR-798,2.065641408
PR-799,0.932322822
PR-800,1.991353255
PR-801,2.114410997
PR-802,1.531934994
PR-803,0.92825504
PR-804,1.73084525
PR-805,1.506651542
PR-806,1.941730449
PR-807,1.936624874
PR-808,1.27646687
PR-809,1.031210531
PR-810,0.732018282
PR-811,0.774875249
PR-812,1.705859567
PR-813,1.850175273
PR-814,1.325684487
PR-815,2.560610665
PR-816,1.069811917
PR-817,0.753911434
PR-818,1.93531849
PR-819,1.597622286
PR-820,1.659549555
PR-821,1.794829951
PR-822,1.171889844
PR-823,1.753196424
PR-824,1.373986332
PR-825,1.158646552
PR-826,1.009285303
PR-827,2.107433462
PR-828,1.482212433
PR-829,1.514018378
PR-830,1.763596814
PR-831,1.601603228
PR-832,0.986416166
PR-833,3.221276362
PR-834,4.036477054
PR-835,1.291642172
PR-836,1.100262152
PR-837,1.926551179
PR-838,2.799994707
PR-839,0.830858326
PR-840,1.050694187
PR-841,1.352675844
PR-842,1.097261232
PR-843,1.385500627
PR-844,2.368309004
PR-845,1.745164627
PR-846,1.522775171
PR-847,0.7153922
PR-848,4.108004769
PR-849,2.059798638
PR-850,1.409979627
PR-851,4.786120198
PR-852,0.861013087
PR-853,1.332798268
PR-854,1.457299413
PR-855,2.168777828
PR-856,3.028052373
PR-857,1.454837565
PR-858,2.830236572
PR-859,1.554842259
PR-860,1.933352063
PR-861,2.367478634
PR-862,1.371571385
PR-863,1.958241446
PR-864,0.987619615
PR-865,1.472633307
PR-866,1.311866251
PR-867,0.87330331
PR-868,4.132050821
PR-869,0.991029033
PR-870,0.971042926
PR-871,3.352797484
PR-872,2.67237204
PR-873,1.538671146
PR-874,0.873215143
PR-875,1.910922288
PR-876,1.05605715
PR-877,2.187771978
PR-878,2.209378293
PR-879,1.296649736
PR-880,0.982131014
PR-881,3.86849649
PR-882,2.433203294
PR-883,1.969339658
PR-884,1.777795287
PR-885,1.067204341
PR-886,3.557315507
PR-887,4.433366056
PR-888,1.556465215
PR-889,1.841731303
PR-890,2.414262461
PR-891,1.533611144
PR-892,1.04508213
PR-893,3.086849317
PR-894,2.024933148
PR-895,1.865343465
PR-896,1.656817551
PR-897,2.017230094
PR-898,0.83823499
PR-899,1.595139331
PR-900,1.550805465
PR-901,2.096914795
PR-902,1.256846
PR-903,1.783303291
PR-904,1.154791342
PR-905,1.079182007
PR-906,1.790783537
PR-907,0.753929891
PR-908,1.102072674
PR-909,3.130216339
PR-910,1.723409886
PR-911,1.840864057
PR-912,1.065783349
PR-913,1.219743977
PR-914,5.125864893
PR-915,1.923507413
PR-916,2.982164625
PR-917,2.455409316
PR-918,3.499720475
PR-919,2.563387047
PR-920,1.564695905
PR-921,2.473446362
PR-922,0.927498619
PR-923,2.338963627
PR-924,1.872966331
PR-925,1.8814092
PR-926,2.728862377
PR-927,1.193389393
PR-928,1.789274242
PR-929,1.371953327
PR-930,2.100704367
PR-931,1.85481259
PR-932,1.861203163
PR-933,1.019310609
PR-934,1.150121653
PR-935,0.994640621
PR-936,1.384918944
PR-937,1.155523622
PR-938,2.01427031
PR-939,4.509652418
PR-940,0.908825625
PR-941,1.292402
PR-942,3.592977661
PR-943,1.888245832
PR-944,4.226196496
PR-945,3.478585697
PR-946,3.327732782
PR-947,2.474450477
PR-948,3.276681955
PR-949,3.093325483
PR-950,3.173911568
PR-951,2.181942244
PR-952,4.683376357
PR-953,2.311899798
PR-954,1.820800685
PR-955,1.82035379
PR-956,1.98350884
PR-957,2.012163268
PR-958,1.200617908
PR-959,2.402137136
PR-960,1.581483502
PR-961,4.268573108
PR-962,0.799599407
PR-963,1.582361743
PR-964,2.65839123
PR-965,0.987745383
PR-966,3.933125875
PR-967,2.162295209
PR-968,1.115780056
PR-969,0.907004986
PR-970,3.956675054
PR-971,1.656536864
PR-972,1.123189078
PR-973,0.826547022
PR-974,1.475323459
PR-975,4.357464981
PR-976,1.740832363
PR-977,2.120648984
PR-978,2.405353528
PR-979,2.068939394
PR-980,2.022434489
PR-981,2.351180618
PR-982,1.06219024
PR-983,1.717222078
PR-984,1.475972951
PR-985,1.247456152
PR-986,2.473949832
PR-987,2.490042155
PR-988,1.209604722
PR-989,1.416188098
PR-990,1.400529018
PR-991,1.168290378
PR-992,1.825837059
PR-993,1.158945171
PR-994,1.207240944
PR-995,1.365372127
PR-996,3.450796452
PR-997,1.702572737
PR-998,3.89457841
PR-999,1.639366955
PR-1000,2.661183702
PR-1001,2.211955146
PR-1002,0.827914045
PR-1003,1.877229899
PR-1004,1.400268123
PR-1005,4.203364542
PR-1006,1.05213576
PR-1007,1.028793643
PR-1008,1.767456478
PR-1009,0.918739069
PR-1010,1.476525016
PR-1011,1.099898354
PR-1012,2.158231559
PR-1013,0.708388957
PR-1014,3.718623186
PR-1015,2.831665998
PR-1016,1.824395519
PR-1017,1.730431503
PR-1018,1.462606038
PR-1019,2.210243204
PR-1020,2.88111226
PR-1021,0.825614356
PR-1022,1.647558235
PR-1023,1.333746022
PR-1024,1.784481688
PR-1025,4.443987775
PR-1026,0.765612583
PR-1027,0.838834894
PR-1028,2.446966535
PR-1029,1.501194309
PR-1030,0.80531599
PR-1031,1.830012589
PR-1032,1.140345804
PR-1033,0.753881705
PR-1034,0.969529994
PR-1035,3.079799672
PR-1036,1.672387076
PR-1037,1.882782909
PR-1038,0.954188385
PR-1039,3.102842075
PR-1040,1.133086659
PR-1041,1.43911646
PR-1042,0.772791195
PR-1043,2.625830033
PR-1044,1.016962125
PR-1045,1.20664807
PR-1046,3.424513572
PR-1047,1.090393916
PR-1048,0.959175716
PR-1049,3.078545069
PR-1050,3.566323833
PR-1051,1.909287749
PR-1052,1.717639558
PR-1053,1.761636896
PR-1054,1.440141236
PR-1055,1.65609542
PR-1056,1.708923345
PR-1057,0.978972012
PR-1058,1.430171205
PR-1059,1.709665287
PR-1060,2.586455423
PR-1061,1.481962344
PR-1062,1.047288412
PR-1063,1.559133465
PR-1064,1.645507217
PR-1065,1.993538545
PR-1066,2.248493233
PR-1067,1.371806926
PR-1068,2.892526607
PR-1069,1.148444151
PR-1070,2.837131283
PR-1071,1.885462938
PR-1072,1.583435411
PR-1073,0.919681122
PR-1074,2.662363589
PR-1075,1.882779833
PR-1076,2.749057064
PR-1077,1.159862617
PR-1078,3.38196142
PR-1079,1.220122459
PR-1080,1.277561674
PR-1081,2.669628227
PR-1082,1.414327508
PR-1083,0.854401362
PR-1084,1.028563502
PR-1085,1.041969541
PR-1086,0.90532746
PR-1087,0.945252485
PR-1088,1.776432729
PR-1089,2.02949115
PR-1090,1.68389922
PR-1091,1.451285993
PR-1092,1.345721175
PR-1093,1.630466819
PR-1094,1.54861043
PR-1095,1.256407987
PR-1096,1.785582908
PR-1097,0.993018955
PR-1098,1.417353614
PR-1099,3.550771558
PR-1100,1.116698074
PR-1101,1.297044936
PR-1102,0.951657121
PR-1103,1.941789223
PR-1104,3.645097045
PR-1105,0.985952794
PR-1106,4.229383735
PR-1107,2.230718443
PR-1108,3.016613621
PR-1109,0.931345978
PR-1110,1.301606041
PR-1111,2.454830907
PR-1112,2.963029833
PR-1113,0.951441365
PR-1114,2.32317065
PR-1115,2.984723812
PR-1116,1.420915185
PR-1117,1.233552529
PR-1118,1.047670841
PR-1119,1.37936679
PR-1120,1.779942446
PR-1121,1.567959384
PR-1122,2.453809052
PR-1123,2.009899698
PR-1124,2.915870696
PR-1125,3.39083034
PR-1126,2.140005248
PR-1127,0.998399239
PR-1128,1.369466167
PR-1129,2.795157982
PR-1130,4.116529816
PR-1131,1.347102387
PR-1132,1.340080825
PR-1133,1.756936076
PR-1134,1.17453924
PR-1135,1.551878946
PR-1136,1.462540823
PR-1137,1.388382617
PR-1138,4.617806001
PR-1139,1.437674766
PR-1140,1.651816469
PR-1141,1.824843675
PR-1142,1.473620925
PR-1143,4.069092098
PR-1144,3.419891387
PR-1145,2.099679179
PR-1146,1.160324559
PR-1147,3.350697943
PR-1148,3.120177692
PR-1149,1.012193073
PR-1150,2.196158514
PR-1151,0.952146829
PR-1152,1.163608307
PR-1153,1.074255925
PR-1154,1.710273411
PR-1155,2.351893896
PR-1156,1.151211015
PR-1157,1.539857248
PR-1158,0.864990585
PR-1159,0.888668501
PR-1160,1.800115932
PR-1161,2.55540116
PR-1162,1.316511148
PR-1163,1.761154191
PR-1164,2.49257835
PR-1165,2.534505174
PR-1166,1.136648574
PR-1167,1.774050374
PR-1168,1.20408984
PR-1169,1.052911844
PR-1170,1.022020708
PR-1171,1.090196374
PR-1172,1.032355454
PR-1173,1.693261302
PR-1174,1.293475136
PR-1175,1.44423545
PR-1176,1.701333806
PR-1177,2.004592404
PR-1178,3.004764673
PR-1179,1.7840682
PR-1180,1.973663626
PR-1181,0.780853021
PR-1182,2.342134648
PR-1183,5.442123821
PR-1184,1.61721983
PR-1185,2.377595524
PR-1186,1.029753108
PR-1187,1.035671623
PR-1188,1.6781613
PR-1189,2.425175638
PR-1190,0.973265753
PR-1191,1.77971912
PR-1192,1.91691652
PR-1193,1.640499285
PR-1194,2.709866846
PR-1195,1.213393221
PR-1196,1.502657884
PR-1197,1.382706422
PR-1198,0.917850809
PR-1199,2.663555816
PR-1200,3.183755421
PR-1201,1.440020702
PR-1202,2.361424547
PR-1203,2.795072186
PR-1204,1.393879476
PR-1205,2.478443908
PR-1206,1.166932813
PR-1207,0.781609031
PR-1208,1.673843468
PR-1209,1.468618331
PR-1210,2.625434137
PR-1211,3.696627023
PR-1212,2.16593102
PR-1213,2.633413974
PR-1214,1.870303508
PR-1215,1.412552966
PR-1216,2.185188699
PR-1217,1.847674828
PR-1218,1.334613857
PR-1219,2.169956606
PR-1220,1.626381659
PR-1221,1.653574538
PR-1222,2.228889609
PR-1223,1.631676619
PR-1224,1.771427021
PR-1225,1.916616048
PR-1226,1.804495916
PR-1227,1.159690079
PR-1228,1.498844105
PR-1229,2.292310901
PR-1230,1.141862811
PR-1231,2.281210714
PR-1232,1.567584611
PR-1233,1.283327216
PR-1234,2.193420842
PR-1235,1.46632737
PR-1236,1.210247752
PR-1237,1.647427251
PR-1238,1.844236479
PR-1239,1.49931194
PR-1240,2.215083874
PR-1241,1.657703872
PR-1242,2.496482759
PR-1243,1.242513182
PR-1244,1.874448786
PR-1245,3.02572471
PR-1246,1.50605859
PR-1247,1.778531782
PR-1248,1.157229124
PR-1249,2.581951366
PR-1250,2.533478651
PR-1251,1.588959862
PR-1252,1.525115994
PR-1253,2.324147552
PR-1254,1.308514368
PR-1255,0.721400178
PR-1256,2.664382117
PR-1257,2.99712938
PR-1258,4.511911381
PR-1259,2.497533965
PR-1260,1.558007991
PR-1261,0.854262191
PR-1262,1.267743049
PR-1263,4.411807816
PR-1264,1.812193455
PR-1265,1.59033408
PR-1266,1.551568913
PR-1267,1.640412997
PR-1268,3.216486994
PR-1269,2.246629631
PR-1270,2.167227485
PR-1271,0.951560008
PR-1272,1.790097142
PR-1273,2.805099036
PR-1274,2.615028853
PR-1275,1.545734688
PR-1276,2.054167695
PR-1277,3.299081588
PR-1278,1.023865536
PR-1279,1.990710107
PR-1280,2.759644999
PR-1281,2.659285578
PR-1282,0.726820697
